"product_id","product_name","category","discounted_price","actual_price","discount_percentage","rating","rating_count","review_title"
"B07Z1YVP72","AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty","Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases",450,999,0.55,4.3,11330,"Decent Prodyuct,Normal,Good product,Great product,Good product,perfect,Built quality of product is excellent,Excellent"
"B082FTPRSK","Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black)","Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads",1000,1999,0.5,4.2,27441,"Good for cooling,Not good for gaming,quality n performance,Good product,Nice performance,ABOVE AVERAGE,Good at this price (999),Works fine"
"B09RF2QXGX","Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black","Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers",69,299,0.77,4.3,255,"Good,Decent purchase,Awesome product,Worth,Does exactly what it meant to do !!!,Good product,Good,Worth buying"
"B01KK0HU3Y","HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",899,1499,0.4,4.2,23174,"Could be better.,Nice for office use,Good,Nice but little small,Nice mouse for office work not for gaming.,Good,Performance i good...,sleek n smooth"
"B07JF9B592","MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black)","MusicalInstruments|Microphones|Condenser",475,699,0.32,3.8,20218,"loud & clear,Avrage in budget range,Best for beginners,Good for price,Very nice mic in this price range,In budget,Product Good, Packaging damaged.,Gzzzbbbbb mic <U+0001F3A4>"
"B086394NY5","TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel)","Computers&Accessories|Accessories&Peripherals|LaptopAccessories",1394,2490,0.44,4.3,11074,"Not sturdy enough but good.,Product looks good for the price,Good One,Good quality in this range....,Budget buy,Good,2 problems i noticed,Incorrect steps order"
"B00NH11PEY","AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",202,750,0.73,4.5,74976,"Nice,good,Paisa vassol,Sturdy and long.,Good for the price and great quality.,Works as expected,Good,Good"
"B017PDR9N0","GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black","Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands",150,499,0.7,4.1,25607,"Okay product in picture,Good for students,Nice product,Portability,Great product at this price,Just working,Nice,Good"
"B07NC12T2R","boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)","Electronics|HomeAudio|Speakers|BluetoothSpeakers",1796,4990,0.64,4.2,41226,"Sound Quality : Boat Stone 650 vs Nakamichi Speck vs Boat Stone 200,It's just a speaker with less sound,Okay to buy,Sound is not much loud in maximum volume,Boat rocks always,Excellent <U+0001F44C>,VFM PRODUCT BUT THERE'S MORE TO IT. READ ON!,Excellent sound quality, i like this speaker sooooooo much <U+0001F44C><U+0001F44C><U+0001F44C>"
"B07WKBD37W","ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)","HomeImprovement|Electrical|Adapters&Multi-Outlets",430,999,0.57,4,2581,"Material not worth,Stable for use,Overall product is good,Durable, travel friendly,Adapter,Useful product for international travellers,Doubtful for Durability and sturdiness,very good product"
"B08JMC1988","boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)","Electronics|HomeAudio|Speakers|OutdoorSpeakers",996,2490,0.6,4.1,18331,"Stone 180 is good as a portable speaker.,Good but not that much ok sound,Nice,Battery life,Poor battery life,Not have loud sound,Value for money...,Average"
"B09GFN8WZL","Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",380,999,0.62,4.1,1779,"Average,Value for money product,Nice product,very nice product... screen should be little bit more bright,Product looks Good,Nice product, easy to use and perfect delivery,Overall nice,Good"
"B095X38CJS","BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.","OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper",99,99,0,4.3,388,"Good,Heads up,Good product,Bright in color  good product <U+0001F44D><U+0001F3FB>,Nice dark colors...,black  and dark blue paper not supplied  as it should be also there making it 4x12,Quality is too good,Nice bright colour"
"B07ZKD8T1Q","Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi","Computers&Accessories|NetworkingDevices|Routers",1500,2999,0.5,4.5,8656,"Cute one,Received today and installed.Observing performance.,Provides 1-30 to 2 hours backup,Perfect modem and router UPS,Nice product with some drawbacks,Shandaar Jabardast Zindaabad,As expected,Excellent product for apartments with DG backup."
"B07G3YNLJB","Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1)","Computers&Accessories|Components|InternalSolidStateDrives",1829,3100,0.41,4.5,92925,"Absolutely worth the price,Best product on low value, definitely gofor this,Works the way it says,Economical. Very light. Quite sleak. No good robust packing.,Good one!,The Best,As expected quality from a company like crucial. 4.5 Star Rating,Best in class ssd"
"B00P93X2H6","Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",67,75,0.11,4.1,1269,"it's nice. simple and easy.,It's good but I ordered avengers printing I got other one,Not A4 size,Nice product but not value for money,Money not wasted.,Good For Day-To-Day use,medium size notebook,Good for note"
"B0798PJPCL","Portronics My buddy plus Adjustable Laptop cooling Table (Brown)","Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks",1889,2699,0.3,4.3,17394,"Nice Product,Good one,Nice to have!,5 star (i gave 4 btw) just 1 con and its huge for me,Good table to work from bed,Laptop Table.,Best stand available,Like it"
"B09GFWJDY1","ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",495,1499,0.67,3.6,9169,"Best at this price range.,Value for money,Value for money,Little bit compromise with make & connectivity, rest all perfect <U+0001F44C>,Nice,Nice,Good,Good product"
"B09MZ6WZ6V","INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",500,999,0.5,4.4,1030,"nice design.,Worth the buy,Pretty good,Nice product.,Jordaar,The product is an averagely good product,Good enough,Awesome"
"B094QZLJQ6","Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)","Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks",5759,7999,0.28,4.5,50273,"sometimes writes are little slow, otherwise fine,great product,Worth 100%,The only thing I was being deprived of was it's color.Instead of blue,I got a grey one.,Good product,Good product,Not with password and mailio softwares  this product not work properly,In the what u expect go for it ...."
"B07L3NDN24","ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)","Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems",495,799,0.38,3.9,6742,"Thik thak he,wired,Sound boss,cheap and best temporary speakers,So loud,Bass,BEST QUALITY SPEAKER,Very nice"
"B08WD18LJZ","TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",246,600,0.59,4,1208,"Product is good,Lots of fun for the price,Good to use,Handy,Concept is good,Lightweight,Good for children,a best device for your child to make them intrested to study and practice."
"B09CMM3VGK","Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",180,499,0.64,4,1933,"Good product,Good for charging, bad for data transfer,Wait  to get mexmum discount.,The cable quality is best and charging pin is at right position to stand <U+0001F44D><U+0001F3FB>,So far super,Good,Good but issues with design,Maine <U+20B9>99 me liya hai offer me or ye worth hai."
"B06XDKWLJH","Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)","Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks",4473,5734,0.22,4.4,25006,"Good for my work,Worth it,Hard disc is not detecting,Good hdd with a 1.5 tb storage.....really cool and fast,Faster data transfer,Nice,Reasonable price,Sleek design"
"B01J1CFO5I","Redgear MP35 Speed-Type Gaming Mousepad (Black/Red)","Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads",297,550,0.46,4.6,33434,"Good product,Good quality,Good,Great mouse pad,Good worth the money.,Works flawlessly for many years,Nice mouse pad,Quality"
"B07J2NGB69","Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",625,1390,0.55,4.4,6301,"Not to the mark.,Ok.,Good Product,Good but lack some features,Best quility,Nice,Good for money,Just as expected."
"B00MUTWLW4","Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",2603,3295,0.21,4.4,22618,"Very very very good in terms of ergonomic,Good keyboard but have some cons,Good For Daily Use,Easy to use, hard to carry,nice,Excellent, Durable and connects to any gadgets including IPhone,Not suitable for all,Absolute Rubbish -> Moderately Good Product"
"B08QSC1XY8","Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables",385,1099,0.65,4.3,974,"Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good,Ok"
"B017NC2IPM","RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera","Computers&Accessories|NetworkingDevices|Routers",1805,2911,0.38,4.3,20342,"12V2A RouterUPS,Decent Product,Product quality,Effective and functional,Works with jio 12v 2.5A,Good product but not supported for my Wifi,Amazing product very helpful at times off power cut.,Good one to buy"
"B00N1U7JXM","3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",89,175,0.49,4.4,7429,"Adhesion,Good product,Does not stick,Nice sticky note,good,Not up to the mark,Worth to sticky,GREAT...."
"B08HQL67D6","OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden)","Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks",599,599,0,4,26423,"Value for money,Good,Everything is good but prize is higher side,It's good product, easy to use, but not for kids,Very good,Good product at this price,Very good product in very cheap price,good product,  i am satisfied"
"B09RKFBCV7","Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode","Electronics|WearableTechnology|SmartWatches",2000,7999,0.75,4.2,31305,"Value for money Product,Watch start button,VALUE FOR MONEY,Budget smartwatch,Watch is good,Good watch.Lekin jab recive Kia,watch on tha.Alarm pm me set nhi hota hai,Only am me hota he,Good watch,Amazing watch amazing colour! Just bought yesterday, will share feedback again after the usage."
"B08KHM9VBJ","Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery","Computers&Accessories|NetworkingDevices|DataCards&Dongles",2112,3250,0.35,3.8,11213,"Missing Cable, User Manual and Weak Network,Good,Nice,Home use product only,Good,Not usable for office work,Easy to use.,Bad experience"
"B01IOZUHRS","Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet)","Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies",180,499,0.64,4.1,10174,"Good product, Cheap and works well,good one,Nice charging power.,Nice,Good,It's a cable,Durable,Laptop cord"
"B00CEQEGPI","Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1354,2295,0.41,4.2,17413,"Great keyboard, average mouse.,Good for daily use,Mouse is too small in size to use and getting pain,Must buy this for normal use,Noisy and not Ergonomic,Great Product,Well suited for ordinary and official usage.,Nice Product"
"B08B6XWQ1C","DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs","Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs",348,995,0.65,4.2,6676,"Good for office and watching movie,Product review,It's worthy to buy,It's fine,nice item,Overall Good,Best for Beginners,Small size but still sturdy strong . Useful for bigeners."
"B01DGVKBC6","FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router","Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables",289,499,0.42,4.4,8076,"Very good performance,It's been more than a month and it's been working good till now,good quality,Good,Nice one,Excellent,Cable outer surface is oily based,Genuine and good cable<U+0001F44D>"
